Eagle Canyon Airlines,\N,,TLO,TALON AIR,United States,N
Tulip Air,\N,TD,TLP,TULIPAIR,Netherland,N
Tunisavia,\N,,TAJ,TUNISAVIA,Tunisia,N
TLC Air,\N,,TLS,TEALSY,United States,N
Turtle Airways,\N,,TLT,TURTLE,Fiji,N
Travelair,\N,,TLV,PAJAROS,Uruguay,N
Telesis Transair,\N,,TLX,TELESIS,United States,N
Top-Fly,\N,,TLY,TOPFLY,Spain,N
Trans Mediterranean Airlines,\N,TL,TMA,TANGO LIMA,Lebanon,Y
Transmed Airlines,\N,,TMD,,Egypt,N
Tri-MG Intra Asia Airlines,\N,GY,TMG,TRILINES,Indonesia,N
Taxis Turisticos Marakame,\N,,TMH,TAXIMARAKAME,Mexico,N
Tamir Airways,\N,,TMI,TAMIRWAYS,Israel,N
Tomahawk Airways,\N,,TMK,TOMAHAWK,United States,N
TAM,\N,,TML,TAM AIRLINE,Madagascar,N
TMC Airlines,\N,,TMM,WILLOW RUN,United States,N
TRAM,\N,,TMQ,TRAM AIR,Mauritania,N
Timberline Air,\N,,TMR,TIMBER,Canada,N
Temsco Helicopters,\N,,TMS,TEMSCO,United States,N
Trans Midwest Airlines,\N,,TMT,TRANS MIDWEST,United States,N
Tramon Air,\N,,TMX,TRAMON,South Africa,N
Transportes Aereos del Mundo Maya,\N,,TMY,MUNDO MAYA,Mexico,N
Tranporte Amazonair,\N,,TMZ,TRANS AMAZON,Venezuela,N
Trans Air-Benin,\N,,TNB,TRANS-BENIN,Benin,N
Taxis Aereos del Noroeste,\N,,TNE,TAXINOROESTE,Mexico,N
Transafricaine,\N,,TNF,TRANSFAS,Burkina Faso,N
Tennessee Air National Guard 164th Airlift Group,\N,,TNG,,United States,N
Transair International Linhas Aereas,\N,,TNI,TRANSINTER,United States,N
Tengeriyn Ulaach Shine,\N,,TNL,SKY HORSE,Mongolia,N
Tiara Air,\N,3P,TNM,TIARA,Aruba,Y
Transped Aviation,\N,,TNP,TRANSPED,Austria,N
Tanana Air Services,\N,,TNR,TAN AIR,United States,N
Trans North Turbo Air,\N,,TNT,TRANS NORTH,Canada,N
Transnorthern,\N,,TNV,TRANSNORTHERN,United States,N
Trans Nation Airways,\N,,TNW,TRANS-NATION,Ethiopia,N
Trener Ltd,\N,,TNX,TRAINER,Hungary,N
Twin Town Leasing Company,\N,,TNY,TWINCAL,United States,N
Tobruk Air,\N,7T,TOB,TOBRUK AIR,Libya,N
TOJ Airlines,\N,,TOJ,TOJ AIRLINE,Tajikistan,N
Tol-Air Services,\N,TI,TOL,TOL AIR,United States,N
Thomsonfly,\N,BY,TOM,TOMSON,United Kingdom,Y
Top Air,\N,,TOP,AIR TOP,Turkey,N
Toronto Airways,\N,,TOR,TORONTAIR,Canada,N
Tropic Air,\N,PM,TOS,TROPISER,Belize,Y
Totavia,\N,,TOT,,Canada,N
Tower Air,\N,FF,TOW,TEE AIR,United States,N
Toyota Canada,\N,,TOY,TOYOTA,Canada,N
TAMPA,\N,QT,TPA,TAMPA,Colombia,Y
Top Speed,\N,,TPD,TOP SPEED,Austria,N
Taxis Aereos del Pacifico,\N,,TPF,TAXIPACIFICO,Mexico,N
Transportes Aereos Pegaso,\N,,TPG,TRANSPEGASO,Mexico,N
TAR Interpilot,\N,,TPL,INTERPILOT,Mauritania,N
Transpais Aereo,\N,,TPM,TRANSPAIS,Mexico,N
Transportacion Aerea del Norte,\N,,TPN,AEREA DELNORTE,Mexico,N
Transpac Express,\N,,TPP,TRANS EXPRESS,Australia,N
Taxis Aereos De Parral,\N,,TPR,TAXIS PARRAL,Mexico,N
TAPSA Transportes Aereos Petroleros,\N,,TPS,TAPSA,Argentina,N
Transportes Aereo del Sureste,\N,,TPT,TASSA,Mexico,N
Trans American Airlines (Trans Am),\N,,TPU,TRANS PERU,Peru,N
Thai Pacific Airlines Business,\N,,TPV,THAI PACIFIC,Thailand,N
Transportes Aereos De Xalapa,\N,,TPX,TRANSXALAPA,Mexico,N
Trans-Provincial Airlines,\N,,TPY,TRANS PROVINCIAL,Canada,N
Transportes La Paz,\N,,TPZ,TRANSPAZ,Mexico,N
Taquan Air Services,\N,,TQN,TAQUAN,United States,N
Transportacion Aerea De Queretaro,\N,,TQR,TRANSQUERETARO,Mexico,N
TransAsia Airways,\N,GE,TNA,TransAsia,Taiwan,Y
Transavia Holland,\N,HV,TRA,TRANSAVIA,Netherlands,Y
Trans Air Charter,\N,,TRC,TRACKER,United States,N
TACV,\N,VR,TCV,CABOVERDE,Portugal,Y
Trans Island Air,\N,,TRD,TRANS ISLAND,Barbados,N
Taxi Air Fret,\N,,TRF,TAXI JET,France,N
TRAGSA (Medios Aereos),\N,,TRG,,Spain,N
Trans Euro Air,\N,,TRJ,HIGH TIDE,United Kingdom,N
Transport Aerien de Mauritanie,\N,,TRM,SOTRANS,Mauritania,N
Tropic Airlines-Air Molokai,\N,,TRO,MOLOKAI,United States,N
Turdus Airways,\N,,TRQ,HUNTER,Netherland,N
Tramson Limited,\N,,TRR,TRAMSON,Sudan,N
Trans Arabian Air Transport,\N,,TRT,TRANS ARABIAN,Sudan,N
Triangle Airline (Uganda),\N,,TRU,TRI AIR,Uganda,N
Transwestern Airlines of Utah,\N,,TRW,TRANS-WEST,United States,N
Tristar Airlines,\N,,TRY,TRISTAR AIR,United States,N
TransMeridian Airlines,\N,T9,TRZ,TRANS-MERIDIAN,United States,N
Transair France,\N,,TSA,AIRTRAF,France,N
TAF-Linhas Aereas,\N,,TSD,TAFI,Brazil,N
Transmile Air Services,\N,TH,TSE,TRANSMILE,Malaysia,N
Trans-Air-Congo,\N,,TSG,TRANS-CONGO,Republic of the Congo,N
Transport'air,\N,,TSI,TRANSPORTAIR,France,N
Trast Aero,\N,S5,TSJ,TRAST AERO,Kyrgyzstan,N
Trast Aero,\N,,TSK,TOMSK-AVIA,Kyrgyzstan,N
Thai Aviation Services,\N,,TSL,THAI AVIATION,Thailand,N
Taftan Airlines,\N,,SBT,TAFTAN,Iran,N
Transwest Air,\N,9T,ABS,ATHABASKA,Canada,Y
Trans Sayegh Airport Services,\N,,TSM,,Lebanon,N
Trans-Air Services,\N,,TSN,AIR TRANS,Nigeria,N
Transaero Airlines,\N,UN,TSO,TRANSOVIET,Russia,Y
Transportes Aereos Inter,\N,,TSP,TRANSPO-INTER,Guatemala,N
Trans Service Airlift,\N,,TSR,TRANS SERVICE,Democratic Republic of Congo,N
Tri-State Aero,\N,,TSS,TRI-STATE,United States,N
TRAST,\N,,TST,TRAST,Kazakhstan,N
Tropair Airservices,\N,,TSV,TROPIC,United Kingdom,N
Transwings,\N,,TSW,SWISSTRANS,Switzerland,N
Thai Star Airlines,\N,T9,TSX,THAI STAR,Thailand,N
Tristar Air,\N,,TSY,TRIPLE STAR,Egypt,N
TTA - Sociedade de Transporte e Trabalho Aereo,\N,,TTA,KANIMANBO,Mozambique,N
Transteco,\N,,TTC,TRANSTECO,Angola,N
Tarhan Tower Airlines,\N,,TTH,,Turkey,N
Total Linhas Aereas,\N,,TTL,TOTAL,Brazil,N
Triple O Aviation,\N,,TTP,MIGHTY WING,Nigeria,N
Transportaciones Y Servicios Aereos,\N,,TTR,TRANSPORTACIONES,Mexico,N
Transporte Aereo Tecnico Ejecutivo,\N,,TTS,TECNICO,Mexico,N
Turkmenistan Airlines,Turkmenhovayollary,T5,TUA,TURKMENISTAN,Turkmenistan,Y
Turismo Aereo de Chile,\N,,TUC,TURICHILE,Chile,N
Tuninter,\N,UG,TUI,,Tunisia,Y
Tulpar Air,\N,,TUL,URSAL,Russia,N
Tyumenspecavia,\N,,TUM,TUMTEL,Russia,N
Taxi Aereo Turistico,\N,,TUO,TURISTICO,Mexico,N
Tulpar Air Service,\N,,TUX,TULPA,Kazakhstan,N
Tuna Aero,\N,,TUZ,TUNA,Sweden,N
Trans America Airlines,\N,,TVA,TRANS-AMERICA,United States,N
Trabajos Aereos Vascongados,\N,,TVH,TRAVASA,Spain,N
Tiramavia,\N,,TVI,TIRAMAVIA,Moldova,N
Travel Service,\N,,TVL,TRAVEL SERVICE,Hungary,N
Transavio,\N,,TVO,TRANS-BALLERIO,Italy,N
Tavrey Airlines,\N,T6,TVR,TAVREY,Ukraine,N
Travel Service,\N,QS,TVS,SKYTRAVEL,Czech Republic,Y
Trans World Airlines,TWA,TW,TWA,TWA,United States,N
Transwede Airways,\N,,TWE,TRANSWEDE,Sweden,N
Twinjet Aircraft Sales,\N,,TWJ,,United Kingdom,N
Tradewinds Aviation,\N,,TWL,TRADEWINDS CANADA,Canada,N
Transairways,\N,,TWM,,Mozambique,N
Twente Airlines,\N,,TWO,COLIBRI,Netherlands,N
Trans Air Welwitchia,\N,,TWW,WELWITCHIA,Angola,N
Texair Charter,\N,,TXA,OKAY AIR,United States,N
Transaviaexport,\N,AL,TXC,TRANSEXPORT,Belarus,N
Transilvania Express,\N,,TXE,TRANSAIR EXPRESS,Romania,N
Taxi Aereo Cozatl,\N,,TXL,TAXI COZATL,Mexico,N
Taxi Aereo de Mexico,\N,,TXM,TAXIMEX,Mexico,N
Texas National Airlines,\N,,TXN,TEXAS NATIONAL,United States,N
Taxis Aereos de Sinaloa,\N,,TXO,TAXIS SINALOA,Mexico,N
Taxirey,\N,,TXR,TAXIREY,Mexico,N
Texas Airlines,\N,,TXS,TEXAIR,United States,N
Texas Air Charters,\N,,TXT,TEXAS CHARTER,United States,N
Tex Star Air Freight,\N,,TXZ,TEX STAR,United States,N
Tayflite,\N,,TYF,TAYFLITE,United Kingdom,N
Trygg-Flyg,\N,,TYG,TRYGG,Sweden,N
Tyrol Air Ambulance,\N,,TYW,TYROL AMBULANCE,Austria,N
Transporte Aereo Ernesto Saenz,\N,,TZE,TRANSPORTE SAENZ,Mexico,N
Tajikstan,\N,,TZK,TAJIKSTAN,Tajikistan,N
Thyssen Krupp AG,\N,,BLI,BLUELINE,Germany,N
TUIfly Nordic,\N,6B,BLX,BLUESCAN,Sweden,Y
Transportes Aereos Bolivianos,\N,,BOL,BOL,Bolivia,N
Tiphook PLC,\N,,BOX,BOX,United Kingdom,N
Top Flight Air Service,\N,,CHE,CHECK AIR,United States,N
Trans America,\N,,CLR,CLINTON AIRWAYS,United States,N
Triple Alpha,\N,,CLU,CAROLUS,Germany,N
Tashkent Aircraft Production Corporation,\N,,CTP,CORTAS,Uzbekistan,N
Texas Airways,\N,,CWT,TEXAS AIRWAYS,United States,N
Transportes Aereos Don Carlos,\N,,DCL,DON CARLOS,Chile,N
Telnic Limited,\N,,DOT,DOT TEL,United Kingdom,N
Triton Airlines,\N,,DRC,TRITON AIR,Canada,N
TAAG Angola Airlines,\N,DT,DTA,DTA,Angola,Y
Tassili Airlines,\N,SF,DTH,TASSILI AIR,Algeria,N
Transporte Ejecutivo Aereo,\N,,EAR,EJECUTIVO-AEREO,Mexico,N
Transportes Aereos Nacionales De Selva Tans,\N,,ELV,AEREOS SELVA,Peru,N
TAG Farnborough Airport,\N,,FBO,,United Kingdom,N
Transaviaservice,\N,,FNV,TRANSAVIASERVICE,Georgia,N
TAG Aviation,\N,,FPG,TAG AVIATION,Switzerland,N
The 955 Preservation Group,\N,,GFN,GRIFFON,United Kingdom,N
Trans-Air-Link,\N,,GJB,SKY TRUCK,United States,N
Tradewind Aviation,\N,,GPD,GOODSPEED,United States,N
Trail Lake Flying Service,\N,,HBA,HARBOR AIR,United States,N
TAF Helicopters,\N,,HET,HELITAF,Spain,N
Tango Bravo,\N,,HTO,HELI TANGO,France,N
Turkish Air Force,\N,,HVK,TURKISH AIRFORCE,Turkey,Y
Thryluthjonustan,\N,,IHS,,Iceland,N
TA-Air Airline,\N,,IRF,TA-AIR,Iran,N
Tara Air Line,\N,,IRR,TARAIR,Iran,N
Trading Air Cargo,\N,,JCH,TRADING CARGO,Mauritania,N
Trans-Kiev,\N,,KCA,TRANS-KIEV,Ukraine,N
Tal Air Charters,\N,,JEL,JETEL,Canada,N
Transcontinental Airlines,\N,,KRA,REGATA,Kazakhstan,N
Transaviabaltika,\N,,KTB,TRANSBALTIKA,Lithuania,N
Transair-Gyraintiee,\N,,KTS,KOTAIR,Russia,N
TAM Mercosur,\N,PZ,LAP,PARAGUAYA,Paraguay,Y
The Lancair Company,\N,,LCC,LANCAIR,United States,N
The Army Aviation Heritage Foundation,\N,,LEG,LEGACY,United States,N
Top Sky International,\N,,LKW,TOPINTER,Indonesia,N
Trans States Airlines,\N,AX,LOF,WATERSKI,United States,Y
Trans Atlantis,\N,,LTA,LANTRA,Canada,N
Transportacion Aerea Del Mar De Cortes,\N,,MCT,TRANS CORTES,Mexico,N
Transporte Aero MGM,\N,,MGM,AERO EMM-GEE-EMM,Mexico,N
Tigerfly,\N,,MOH,MOTH,United Kingdom,N
Transportes Aereos Amparo,\N,,MPO,AMPARO,Mexico,N
Trans Air,\N,,MUI,MAUI,United States,N
Transportes Aereos Mexiquenses,\N,,MXQ,MEXIQUENSES,Mexico,N
Travelsky Technology,\N,1E,,,China,N
Thalys,\N,2H,,,Belgium,N
TNT International Aviation,\N,,NTR,NITRO,United Kingdom,N
Open Skies Consultative Commission,\N,1L,OSY,OPEN SKIES,United States,N
Trans-Pacific Orient Airways,\N,,PCW,PACIFIC ORIENT,Philippines,N
Tauranga Aer Club,\N,,PGS,,New Zealand,N
TSSKB-Progress,\N,,PSS,PROGRESS,Russia,N
Trans World Express,\N,,RBD,RED BIRD,United States,N
Trans Reco,\N,,REC,TRANS-RECO,Mauritania,N
Tas Aviation,\N,,RMS,TASS AIR,United States,N
Tarom,\N,RO,ROT,TAROM,Romania,Y
Transportes Aereos I.R. Crusoe,\N,,ROU,ROBINSON CRUSOE,Chile,N
Transportes Aereos Sierra,\N,,RRT,SIERRA ALTA,Mexico,N
Tbilisi Aviation University,\N,,RRY,AIRFERRY,Georgia,N
Trans Am Compania,\N,,RTM,AERO TRANSAM,Ecuador,N
Trans Sahara Air,\N,,SBJ,TRANS SAHARA,Nigeria,N
Transportes Aereos Sierra Madre,\N,,SEI,TRANSPORTE SIERRA,Mexico,N
Trans Asian Airlines,\N,,SRT,TRASER,Kazakhstan,N
Turan Air,\N,3T,URN,TURAN,Azerbaijan,Y
TRIP Linhas A,\N,8R,TIB,TRIP,Brazil,Y
Tusheti,\N,,USB,TUSHETI,Georgia,N
TAPC Aviatrans Aircompany,\N,,UTM,AVIATAPS,Uzbekistan,N
Trans-Ulgii,\N,,UTN,TRANS-ULGII,Mongolia,N
Transarabian Transportation Services,\N,,UTT,ARABIAN TRANSPORT,Uganda,N
Transaven,\N,,VEN,TRANSAVEN AIRLINE,Venezuela,N
Tag Aviation UK,\N,,VIP,SOVEREIGN,United Kingdom,N
Tbilaviamsheni,\N,,VNZ,TBILAVIA,Georgia,N
Taxi de Veracruz,\N,,VRC,VERACRUZ,Mexico,N
Travel Express Aviation Services,\N,,XAR,TRAVEL EXPRESS,Indonesia,N
Taxi Aero Del Norte,\N,,XNR,TAXI NORTE,Mexico,N
Transports et Travaux A,\N,OF,,,,N
USAF Air Mobility Operations Control Center,\N,,DOD,,United States,N
U.S. Department of the Interior,\N,,DOI,INTERIOR,United States,N
United Kingdom Civil Aviation Authority,\N,,EXM,EXAM,United Kingdom,N
Union des Transports Africains de Guinee,\N,,GIH,TRANSPORT AFRICAIN,Guinea,N
US Army Parachute Team,\N,,GKA,GOLDEN KNIGHTS,United States,N
USA3000 Airlines,\N,U5,GWY,GETAWAY,United States,Y
United Arabian Airlines,\N,,UAB,UNITED ARABIAN,Sudan,N
United Airlines,\N,UA,UAL,UNITED,United States,Y
United Air Charters,\N,,UAC,UNITAIR,Zimbabwe,Y
United Carriers Systems,\N,,UCS,UNITED CARRIERS,United States,N
United Eagle Airlines,\N,,UEA,UNITED EAGLE,China,N
United Feeder Service,\N,U2,,,United States,N
United Kingdom Civil Aviation Authority,\N,,CFU,MINAIR,United Kingdom,N
United Kingdom Royal VIP Flights,\N,,KRF,KITTYHAWK,United Kingdom,N
United Kingdom Royal VIP Flight,\N,,KRH,SPARROWHAWK,United Kingdom,N
United Kingdom Civil Aviation Authority,\N,,SDS,STANDARDS,United Kingdom,N
United Kingdom Royal VIP Flights,\N,,TQF,RAINBOW,United Kingdom,N
United States Coast Guard Auxiliary,\N,,CGX,COASTGUARD AUXAIR,United States,N
United States Department Of Agriculture,\N,,AGR,AGRICULTURE,United States,N
University Air Squadron,\N,,UAD,,United Kingdom,N
University Air Squadron,\N,,UAJ,,United Kingdom,N
University Air Squadron,\N,,UAA,,United Kingdom,N
University Air Squadron,\N,,UAH,,United Kingdom,N
Universal Avia,\N,,HBU,KHARKIV UNIVERSAL,Ukraine,N
UK HEMS,\N,,HLE,HELIMED,United Kingdom,N
USA Jet Airlines,\N,U7,JUS,JET USA,United States,N
Unijet,\N,,LEA,LEADAIR,France,N
US Marshals Service,\N,,MSH,MARSHALAIR,United States,N
University of North Dakota,\N,,NDU,SIOUX,United States,N
Universal Airlines,\N,,PNA,PACIFIC NORTHERN,United States,N
Uganda Royal Airways,\N,,RAU,UGANDA ROYAL,Uganda,N
United Aviation Services,\N,,SAU,UNISERVE,Spain,N
Ural Airlines,\N,U6,SVR,SVERDLOVSK AIR,Russia,Y
Ukraine Transavia,\N,,TRB,KIROVTRANS,Ukraine,N
United Arab Emirates Air Force,\N,,UAF,UNIFORCE,United Arab Emirates,N
Union Africaine des Transports,\N,,UAI,UNAIR,Ivory Coast,N
Uganda Air Cargo,\N,,UCC,UGANDA CARGO,Uganda,N
US Airports Air Charter,\N,,UCH,US CHARTER,United States,N
Ucoaviacion,\N,,UCO,UCOAVIACION,Spain,N
Ues-Avia Aircompany,\N,,UES,AVIASYSTEM,Ukraine,N
UFS,\N,,UFS,FEEDER EXPRESS,United States,N
Uganda Airlines,\N,,UGA,UGANDA,Uganda,N
Urgemer Canarias,\N,,UGC,URGEMER,Spain,N
Ukrainian Helicopters,\N,,UHL,UKRAINE COPTERS,Ukraine,N
Ulyanovsk Higher Civil Aviation School,\N,,UHS,PILOT AIR,Russia,N
Universal Jet Rental de Mexico,\N,,UJR,UNIVERSAL JET,Mexico,N
Universal Jet Aviation,\N,,UJT,UNI-JET,United States,N
UK International Airlines,\N,,UKI,KHALIQ,United Kingdom,N
Ukraine Air Alliance,\N,,UKL,UKRAINE ALLIANCE,Ukraine,N
UM Airlines,\N,UF,UKM,UKRAINE MEDITERRANEE,Ukraine,Y
Ukraine Air Enterprise,\N,,UKN,ENTERPRISE UKRAINE,Ukraine,N
United Kingdom Home Office,\N,,UKP,POLICE,United Kingdom,N
Ukrainian Cargo Airways,\N,6Z,UKS,CARGOTRANS,Ukraine,N
Ultrair,\N,,ULT,ULTRAIR,United States,N
Unitemp-M,\N,,UMS,TOPAZ,Russia,N
Uni-Fly,\N,,UNC,UNICOPTER,Denmark,N
Union Flights,\N,,UNF,UNION FLIGHTS,United States,N
Universal Jet,\N,,UNJ,PROJET,Spain,N
Unsped Paket Servisi,\N,,UNS,UNSPED,Turkey,N
Unifly Servizi Aerei,\N,,UNU,UNIEURO,Italy,N
Ukrainian Pilot School,\N,,UPL,PILOT SCHOOL,Ukraine,N
United Parcel Service,\N,5X,UPS,UPS,United States,N
Uraiavia,\N,,URV,URAI,Russia,N
US Airways,\N,US,USA,U S AIR,United States,Y
US Check Airlines,\N,,USC,STAR CHECK,United States,N
USAfrica Airways,\N,,USF,AFRICA EXPRESS,United States,N
US Helicopter,\N,,USH,US-HELI,United States,Y
US Jet,\N,,USJ,USJET,United States,N
US Express,\N,,USX,AIR EXPRESS,United States,N
UTair Aviation,\N,UT,UTA,UTAIR,Russia,Y
UTAGE,\N,,UTG,UTAGE,Equatorial Guinea,N
Utair South Africa,\N,,UTR,AIRUT,South Africa,N
Ukrainian State Air Traffic Service Enterprise,\N,,UTS,AIRRUH,Ukraine,N
Urartu-Air,\N,,UTU,,Armenia,N
Universal Airways,\N,,UVA,UNIVERSAL,United States,N
Universal Airlines,\N,,UVG,GUYANA JET,Guyana,N
Uvavemex,\N,,UVM,UVAVEMEX,Mexico,N
United States Air Force,\N,,AIO,AIR CHIEF,United States,Y
United Aviation,\N,,UVN,UNITED AVIATION,Kuwait,N
Uzbekistan Airways,\N,HY,UZB,UZBEK,Uzbekistan,Y
Ukraine International Airlines,\N,PS,AUI,UKRAINE INTERNATIONAL,Ukraine,Y
Universal Airlines,\N,,WEC,AIRGO,United States,N
US Helicopter Corporation,\N,UH,,,United States,Y
V Australia Airlines,\N,VA,VAU,KANGA,Australia,N
V Bird Airlines Netherlands,\N,,VBA,VEEBEE,Netherlands,N
V-avia Airline,\N,,WIW,VEE-AVIA,Ukraine,N
V-Berd-Avia,\N,,VBD,VEEBIRD-AVIA,Armenia,N
Vacationair,\N,,VAC,VACATIONAIR,Canada,N
Valair AG (Helicoptere),\N,,RDW,ROADWATCH,Switzerland,N
Valan International Cargo Charter,\N,,VLA,NALAU,South Africa,N
Valan Limited,\N,,VLN,VALAN,Moldova,N
Valfell-Verkflug,\N,,EHR,ROTOR,Iceland,N
Valuair,\N,VF,VLU,VALUAIR,Singapore,Y
Van Air Europe,\N,,VAA,EUROVAN,Czech Republic,N
Vanguardia en Aviacion en Colima,\N,,VGC,VANGUARDIA COLIMA,Mexico,N
Vanguard Airlines,\N,,VGD,VANGUARD AIR,United States,N
Vasco Air,\N,,VFC,VASCO AIR,Vietnam,Y
Vega,\N,,VAG,SEGA,Kazakhstan,N
Vega Air Company,\N,,WGA,WEGA FRANKO,Ukraine,N
Veles,\N,,WEL, Ukrainian Aviation Company,VELES,N
Verataxis,\N,,VTX,VERATAXIS,Mexico,N
Veritair Ltd,\N,,BTP,NET RAIL,United Kingdom,N
Voyageur Airways,\N,VC,VAL,VOYAGEUR,Canada,N
Vernicos Aviation,\N,,GRV,NIGHT RIDER,Greece,N
Vietnam Airlines,\N,VN,HVN,VIET NAM AIRLINES,Vietnam,Y
Vozdushnaya Academy,\N,,KWA,VOZAIR,Kazakhstan,N
VIM Airlines,\N,NN,MOV,MOV AIR,Russia,Y
VIM-Aviaservice,\N,,MVY,,Russia,N
VIA Rail Canada,\N,2R,,,Canada,N
Victoria Aviation,\N,,ENV,ENDEAVOUR,United Kingdom,N
Viscount Air Service,\N,,VCT,VISCOUNT AIR,United States,N
Vision Airlines,\N,,SSI,SUPER JET,Nigeria,N
VIP Air Charter,\N,,FXF,FOX FLIGHT,United States,N
VIP Avia,\N,,PAV,NICOL,Kazakhstan,N
VIP Avia,\N,,PRX,PAREX,Latvia,N
Visionair,\N,,VAT,VISIONAIR,Ireland,N
Viasa,\N,VA,,,Venezuela,N
VICA - Viacao Charter Aereos,\N,,VCA,VICA,Brazil,N
Volare Air Charter Company,\N,,VCM,CARMEN,United States,N
Volaris,\N,Y4,VOI,VOLARIS,Mexico,Y
Volga-Dnepr Airlines,\N,VI,VDA,VOLGA-DNEPR,Russia,Y
Vega Airlines,\N,,VEA,VEGA AIRLINES,Bulgaria,N
Venescar Internacional,\N,,VEC,VECAR,Venezuela,N
Victor Echo,\N,,VEE,VICTOR ECHO,Spain,N
Virgin Express Ireland,\N,,VEI,GREEN ISLE,Ireland,N
Virgin America,\N,VX,VRD,REDWOOD,United States,Y
Vieques Air Link,\N,,VES,VIEQUES,United States,N
Virgin Express,\N,TV,VEX,VIRGIN EXPRESS,Belgium,Y
VZ Flights,\N,,VFT,ZETA FLIGHTS,Mexico,N
Virgin Nigeria Airways,\N,VK,VGN,VIRGIN NIGERIA,Nigeria,Y
Vologda State Air Enterprise,\N,,VGV,VOLOGDA AIR,Russia,N
VH-Air Industrie,\N,,VHA,AIR V-H,Angola,N
VHM Schul-und-Charterflug,\N,,VHM,EARLY BIRD,Germany,N
Vibroair Flugservice,\N,,VIB,VITUS,Germany,N
VIP Servicios Aereos Ejecutivos,\N,,VIC,VIP-EJECUTIVO,Mexico,N
VIP Empresarial,\N,,VIE,VIP EMPRESARIAL,Mexico,N
VIF Luftahrt,\N,,VIF,VIENNA FLIGHT,Austria,N
Vega Aviation,\N,,VIG,VEGA AVIATION,Sudan,N
Vichi,\N,,VIH,VICHI,Moldova,N
Viking Airlines,\N,,VIK,SWEDJET,Sweden,N
Vinair - Helicoptereos,\N,,VIN,VINAIR,Portugal,N
Virgin Atlantic Airways,\N,VS,VIR,VIRGIN,United Kingdom,Y
Viajes Ejecutivos Mexicanos,\N,,VJM,VIAJES MEXICANOS,Mexico,N
Vistajet,\N,,VJT,VISTA,Canada,N
Viva Macau,\N,ZG,VVM,JACKPOT,Macao,Y
Volare Airlines,\N,VE,VLE,VOLA,Italy,Y
Vueling Airlines,\N,VY,VLG,VUELING,Spain,Y
Vladivostok Air,\N,XF,VLK,VLADAIR,Russia,Y
Varig Log,\N,LC,VLO,VELOG,Brazil,Y
Vertical-T Air Company,\N,,VLT,VERTICAL,Russia,N
Vero Monmouth Airlines,\N,,VMA,VERO MONMOUTH,United States,N
Vipport Joint Stock Company,\N,,VNK,,Russia,N
Viaggio Air,\N,VM,VOA,VIAGGIO,Bulgaria,N
Voyager Airlines,\N,,VOG,VOYAGER AIR,Bangladesh,N
Virgin Australia,\N,VA,VOZ,VIRGIN,Australia,Y
Virgin Blue,\N,DJ,VBI,BLUEY,Australia,N
VIP Air,\N,,VPA,VIP TAXI,Slovakia,N
Veteran Air,\N,,VPB,VETERAN,Ukraine,N
VIP-Avia,\N,,VPV,VIP AVIA,Georgia,N
Vertair,\N,,VRA,VERITAIR,United Kingdom,N
Volare Airlines,\N,,VRE,UKRAINE VOLARE,Ukraine,N
Voar Lda,\N,,VRL,VOAR LINHAS,Angola,N
VRG Linhas Aereas,Varig,RG,VRN,VARIG,Brazil,Y
Vickers Limited,\N,,VSB,VICKERS,United Kingdom,N
Visig Operaciones Aereas,\N,,VSG,VISIG,Spain,N
Vision Airways Corporation,\N,,VSN,VISION,Canada,N
Voronezh Aircraft Manufacturing Society,\N,,VSO,VASO,Russia,N
VASP,\N,VP,VSP,VASP,Brazil,Y
Virign Islands Seaplane Shuttle,\N,,VSS,WATERBIRD,United States,N
Vuelos Especializados Tollocan,\N,,VTC,VUELOS TOLLOCAN,Mexico,N
Vuelos Corporativos de Tehuacan,\N,,VTH,VUELOS TEHUACAN,Mexico,N
Vostok Airlines,\N,,VTK,VOSTOK,Russia,N
Victor Tagle Larrain,\N,,VTL,VITALA,Chile,N
Vointeh,\N,,VTV,VOINTEH,Bulgaria,N
Vuelos Internos Privados VIP,\N,,VUR,VIPEC,Ecuador,N
Vuela Bus,\N,,VUS,VUELA BUS,Mexico,N
Vzlyet,\N,,VZL,VZLYET,Russia,N
VLM Airlines,\N,VG,VLM,RUBENS,Belgium,Y
Viking Express,\N,,WCY,TITAN AIR,United States,N
Victoria International Airways,\N,,WEV,VICTORIA UGANDA,Uganda,N
Volga Aviaexpress,\N,,WLG,GOUMRAK,Russia,N
WDL Aviation,\N,,WDL,WDL,Germany,N
WRA Inc,\N,,WRR,WRAP AIR,United States,N
WSI Corporation,\N,,XWS,,United States,N
Walmart Aviation,\N,,CGG,CHARGE,United States,N
Walsten Air Services,\N,,WAS,WALSTEN,Canada,N
Walter I Linkoping,\N,,GOT,GOTHIC,Sweden,N
Wapiti Aviation,\N,,WPT,WAPITI,Canada,N
Warbelow's Air Ventures,\N,,WAV,WARBELOW,United States,N
Warwickshire Aerocentre Ltd.,\N,,ATX,AIRTAX,United Kingdom,N
Wasaya Airways,\N,,WSG,WASAYA,Canada,N
Wayraper,\N,7W,,WAYRAPER,Peru,Y
Weasua Air Transport Company,\N,,WTC,WATCO,Liberia,N
WebJet Linhas A,\N,WJ,WEB,WEB-BRASIL,Brazil,Y
Welch Aviation,\N,,TDB,THUNDER BAY,United States,N
